 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    1    3       978       0.5       0.899994     0.00899994          125.331        1.25331        3.72386      0.0372386
    5    0    1    3       984       0.5       0.905989     0.00905989            126.2          1.262        3.70404      0.0370404
    5    0    1    3       990       0.5       0.911976     0.00911976          127.069        1.27069        3.68445      0.0368445
    5    0    1    3       996       0.5        0.91795      0.0091795          127.938        1.27938        3.66509      0.0366509
    5    0    1    3      1002       0.5       0.923907     0.00923907          128.808        1.28808        3.64595      0.0364595
    5    0    1    3      1008       0.5       0.929844     0.00929844          129.678        1.29678        3.62703      0.0362703
    5    0    1    3      1014       0.5       0.935755     0.00935755          130.548        1.30548        3.60833      0.0360833
    5    0    1    3      1020       0.5       0.941643     0.00941643          131.419        1.31419        3.58984      0.0358984
    5    0    1    3      1026       0.5       0.947514     0.00947514           132.29         1.3229        3.57156      0.0357156
    5    0    1    3      1032       0.5       0.953375     0.00953375          133.162        1.33162        3.55348      0.0355348
    5    0    1    3      1038       0.5       0.959234     0.00959234          134.033        1.34033        3.53561      0.0353561
    5    0    1    3      1044       0.5       0.965097     0.00965097          134.906        1.34906        3.51793      0.0351793
    5    0    1    3      1050       0.5       0.970973     0.00970973          135.778        1.35778        3.50045      0.0350045
    5    0    1    3      1056       0.5       0.976869     0.00976869          136.651        1.36651        3.48316      0.0348316
    5    0    1    3      1062       0.5       0.982791     0.00982791          137.525        1.37525        3.46606      0.0346606
    5    0    1    3      1068       0.5       0.988745     0.00988745          138.399        1.38399        3.44914      0.0344914
    5    0    1    3      1074       0.5       0.994728     0.00994728          139.273        1.39273        3.43241      0.0343241
    5    0    1    3      1080       0.5        1.00073      0.0100073          140.148        1.40148        3.41585      0.0341585
    5    0    1    3      1086       0.5        1.00676      0.0100676          141.023        1.41023        3.39948      0.0339948
    5    0    1    3      1092       0.5        1.01281      0.0101281          141.898        1.41898        3.38327      0.0338327
    5    0    1    3      1098       0.5        1.01886      0.0101886          142.774        1.42774        3.36724      0.0336724
    5    0    1    3      1104       0.5        1.02493      0.0102493           143.65         1.4365        3.35137      0.0335137
    5    0    1    3      1110       0.5          1.031        0.01031          144.527        1.44527        3.33567      0.0333567
    5    0    1    3      1116       0.5        1.03707      0.0103707          145.404        1.45404        3.32014      0.0332014
    5    0    1    3      1122       0.5        1.04315      0.0104315          146.281        1.46281        3.30476      0.0330476
    5    0    1    3      1128       0.5        1.04922      0.0104922          147.159        1.47159        3.28955      0.0328955
    5    0    1    3      1134       0.5         1.0553       0.010553          148.037        1.48037        3.27448      0.0327448
    5    0    1    3      1140       0.5        1.06139      0.0106139          148.915        1.48915        3.25957      0.0325957
    5    0    1    3      1146       0.5        1.06748      0.0106748          149.794        1.49794        3.24482      0.0324482
    5    0    1    3      1152       0.5        1.07358      0.0107358          150.673        1.50673        3.23021      0.0323021
    5    0    1    3      1158       0.5        1.07969      0.0107969          151.553        1.51553        3.21574      0.0321574
    5    0    1    3      1164       0.5        1.08581      0.0108581          152.433        1.52433        3.20142      0.0320142
    5    0    1    3      1170       0.5        1.09194      0.0109194          153.313        1.53313        3.18724      0.0318724
    5    0    1    3      1176       0.5        1.09806      0.0109806          154.193        1.54193        3.17321      0.0317321
    5    0    1    3      1182       0.5        1.10419      0.0110419          155.075        1.55075        3.15931      0.0315931
    5    0    1    3      1188       0.5        1.11031      0.0111031          155.956        1.55956        3.14554      0.0314554
    5    0    1    3      1194       0.5        1.11642      0.0111642          156.838        1.56838        3.13191      0.0313191
    5    0    1    3      1200       0.5        1.12252      0.0112252           157.72         1.5772        3.11841      0.0311841
    5    0    1    3      1206       0.5         1.1286       0.011286          158.603        1.58603        3.10504      0.0310504
    5    0    1    3      1212       0.5        1.13465      0.0113465          159.486        1.59486         3.0918       0.030918
