 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    2    3      1645       0.5        1.59588      0.0159588          238.303        2.38303        10.2836       0.102836
    5    0    2    3      1652       0.5        1.60344      0.0160344          239.431        2.39431        10.2485       0.102485
    5    0    2    3      1659       0.5        1.61103      0.0161103          240.559        2.40559        10.2136       0.102136
    5    0    2    3      1666       0.5        1.61867      0.0161867          241.689        2.41689         10.179        0.10179
    5    0    2    3      1673       0.5        1.62638      0.0162638          242.819        2.42819        10.1446       0.101446
    5    0    2    3      1680       0.5        1.63415      0.0163415          243.951        2.43951        10.1105       0.101105
    5    0    2    3      1687       0.5        1.64198      0.0164198          245.084        2.45084        10.0766       0.100766
    5    0    2    3      1694       0.5        1.64984      0.0164984          246.218        2.46218         10.043        0.10043
    5    0    2    3      1701       0.5        1.65773      0.0165773          247.353        2.47353        10.0096       0.100096
    5    0    2    3      1708       0.5        1.66563      0.0166563           248.49         2.4849        9.97648      0.0997648
    5    0    2    3      1715       0.5        1.67353      0.0167353          249.627        2.49627        9.94357      0.0994357
    5    0    2    3      1722       0.5        1.68143      0.0168143          250.766        2.50766         9.9109       0.099109
    5    0    2    3      1729       0.5        1.68931      0.0168931          251.906        2.51906        9.87846      0.0987846
    5    0    2    3      1736       0.5        1.69717      0.0169717          253.047        2.53047        9.84625      0.0984625
    5    0    2    3      1743       0.5          1.705        0.01705          254.189        2.54189        9.81427      0.0981427
    5    0    2    3      1750       0.5        1.71279      0.0171279          255.332        2.55332        9.78251      0.0978251
    5    0    2    3      1757       0.5        1.72054      0.0172054          256.476        2.56476        9.75097      0.0975097
    5    0    2    3      1764       0.5        1.72825      0.0172825          257.622        2.57622        9.71965      0.0971965
    5    0    2    3      1771       0.5        1.73593      0.0173593          258.769        2.58769        9.68855      0.0968855
    5    0    2    3      1778       0.5        1.74361      0.0174361          259.917        2.59917        9.65767      0.0965767
    5    0    2    3      1785       0.5         1.7513       0.017513          261.066        2.61066          9.627        0.09627
    5    0    2    3      1792       0.5        1.75902      0.0175902          262.216        2.62216        9.59654      0.0959654
    5    0    2    3      1799       0.5        1.76678      0.0176678          263.368        2.63368        9.56628      0.0956628
    5    0    2    3      1806       0.5        1.77459      0.0177459           264.52         2.6452        9.53624      0.0953624
    5    0    2    3      1813       0.5        1.78245      0.0178245          265.674        2.65674        9.50639      0.0950639
    5    0    2    3      1820       0.5        1.79036      0.0179036          266.829        2.66829        9.47675      0.0947675
    5    0    2    3      1827       0.5        1.79829      0.0179829          267.985        2.67985        9.44731      0.0944731
    5    0    2    3      1834       0.5        1.80624      0.0180624          269.143        2.69143        9.41807      0.0941807
    5    0    2    3      1841       0.5         1.8142       0.018142          270.301        2.70301        9.38902      0.0938902
    5    0    2    3      1848       0.5        1.82217      0.0182217          271.461        2.71461        9.36017      0.0936017
    5    0    2    3      1855       0.5        1.83013      0.0183013          272.622        2.72622         9.3315       0.093315
    5    0    2    3      1862       0.5        1.83808      0.0183808          273.784        2.73784        9.30303      0.0930303
    5    0    2    3      1869       0.5          1.846        0.01846          274.948        2.74948        9.27475      0.0927475
    5    0    2    3      1876       0.5         1.8539       0.018539          276.112        2.76112        9.24665      0.0924665
    5    0    2    3      1883       0.5        1.86176      0.0186176          277.278        2.77278        9.21874      0.0921874
    5    0    2    3      1890       0.5        1.86958      0.0186958          278.445        2.78445          9.191        0.09191
